Source,Target,attacked
03c73e43e92fab12af3461f723901f0bcdabdfdcf9b74973ad876bf0bff96a8676,0320e5b9f19a1c4dc22ebb751d757eaa5843262cd55a0f1b0d13cb5d445c5c78ae,b
03c73e43e92fab12af3461f723901f0bcdabdfdcf9b74973ad876bf0bff96a8676,032c0db1094579ff83ee591b90e1212ec56d5cdc18cb43c9e7c1f2b03af0d805cb,b
03c73e43e92fab12af3461f723901f0bcdabdfdcf9b74973ad876bf0bff96a8676,0339503bb2dbc4fb8942fde09a7070489f6d36e463f2069ab71ad3ae5ae0e84a05,b
03c73e43e92fab12af3461f723901f0bcdabdfdcf9b74973ad876bf0bff96a8676,0377160fbfc48c19ad4b90e27efb0c0ebd6cedf9fc960481571f6dbcfa0fa4914f,a
03c73e43e92fab12af3461f723901f0bcdabdfdcf9b74973ad876bf0bff96a8676,03f5617f8758ccfb97653df5f07c84f4723d9e9ee4722ae5cad7e412f025508ab4,a
03edff7c20fa201fa8abc6e474411ce8c502b5036a53855b17a2a786ab08a3df6d,020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,a
03edff7c20fa201fa8abc6e474411ce8c502b5036a53855b17a2a786ab08a3df6d,02cfda4768450a63d33120d08180a4aaf727a19d264262ddc88a6904b6f4766fd4,b
03edff7c20fa201fa8abc6e474411ce8c502b5036a53855b17a2a786ab08a3df6d,032569bb9504f24ad4684fee59223d39f3adb1f846cdd8a0aeaae3f56e2525dda8,b
03edff7c20fa201fa8abc6e474411ce8c502b5036a53855b17a2a786ab08a3df6d,03a5f83dfbfe9830406cb95ebc7231b12150a0f885c6ff0c59c1adfa9309796b02,a
03f3c108ccd536b8526841f0a5c58212bb9e6584a1eb493080e7c1cc34f82dad71,02dc523b9db431de52d7adb79cf81dd3d780002f4ce952706053edc9da30d9b9f7,b
03f3c108ccd536b8526841f0a5c58212bb9e6584a1eb493080e7c1cc34f82dad71,031feee8045899c658eec2b6f2f6da6e4bdd7baabdc61bdc017761577342fbd011,b
03f3c108ccd536b8526841f0a5c58212bb9e6584a1eb493080e7c1cc34f82dad71,03793fc1430bebd6daf5fc3cbbb944aaa2fd962c98f4d5a3f40170920afcdff711,a
03f3c108ccd536b8526841f0a5c58212bb9e6584a1eb493080e7c1cc34f82dad71,03c75f96bad4a1a5fe687574a20b2a8b3f9f2a45d63b928f1fa0fb0d589365057f,b
021e6d24ce6ab022428b8f047ff82d6029d779cd3eed2e96254444f13bdd7ea796,0238107198ba9e0e5fd5a0c67eac88e3633072885397c5925205891f8985e52078,b
021e6d24ce6ab022428b8f047ff82d6029d779cd3eed2e96254444f13bdd7ea796,029e68c255507ccb3ddd1d365ab1f3c3813d40589ff3759356273c172b8510684c,a
021e6d24ce6ab022428b8f047ff82d6029d779cd3eed2e96254444f13bdd7ea796,03a0251303c04f1ca4353eeb1467cc7c233e728a6ed7462d844c043aa73ff86149,b
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,a
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,0271e3c8a038756dda07a07ea8d77ffd545210c021cd62147e80d7500a7336403f,a
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,027be164a1ce7cca51a9fbfa2ce7d833dee7ee18827f4121e84e8132a2bd782418,b
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,02db60f941197c87684bba51037f1c3c4a8521631884f6deede9361ae1e62997bb,b
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,033aa93d8abed5a070efd69e1119351eed005b3af4c0de43db350adc2278c914d5,b
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,035716176a55c5093c22d4199c811754313539a7149932cb07eb88a2419cb74ef2,b
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,03836eae75ffe6fc9e74c76c979b4b79b2d14db49db52529518ac28c9c14effc13,a
02235e7e27a75a9626f4d6cee16ae1d75e6173227b1c7ac7993e036ef1f695a73d,039124670a7de210cf0dbdb038bcb7e20ecf677fa8f6d8ac372c46c8e5e98986f4,a
02251c2b931203848152b1c52e63ee91c74f53b0bfa8dd634a9b016d7b77c5afa9,02a0bc43557fae6af7be8e3a29fdebda819e439bea9c0f8eb8ed6a0201f3471ca9,b
02251c2b931203848152b1c52e63ee91c74f53b0bfa8dd634a9b016d7b77c5afa9,030c5bc7aec1c00f6ff6161822782a272e932b154e9e03771be6226da4af50ac08,b
02251c2b931203848152b1c52e63ee91c74f53b0bfa8dd634a9b016d7b77c5afa9,034653a43cb5857d6f75ff19866e27a8e03355827bf6036fd8d3c9478a37e33813,b
02267328a85feb8952a86f8a2e14fce4f62f62f69638908c43b5656fd04994521f,021779d56f6992431e959991a664d678a2f41054073adb48c5a351d791c9cb0781,b
02267328a85feb8952a86f8a2e14fce4f62f62f69638908c43b5656fd04994521f,028c2f98b483bccf9e2634d6d5dca5cc6606ed6afd17d209da1a95f4b138d11a87,b
02267328a85feb8952a86f8a2e14fce4f62f62f69638908c43b5656fd04994521f,0312729bfe8c02a1189a94bf609be3f44e7e30f581ada3429925221915d5d6cfb3,a
02267328a85feb8952a86f8a2e14fce4f62f62f69638908c43b5656fd04994521f,033dd79123e7c386655f72d3eed186c071ef3b4a625d3fb9f613635e6483ff6823,b
0226dde84717cf1fce10fd796acbbfda0fb5c4b117be9cfd4dac0bf08e69c72e0c,0238a07a15115cb7e8e9b9d0588aa1f410616b2467593c9ab610cea745f24ef480,b
0232b6d323f792e2523d5b540bdde43930cd7e27ee469b53225062bb51a0d1866d,03487fa0212243e20cb6504d5b93a144d0bc4d83d3d8a083691037a8892f9e5522,a
02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,0218c47722e9613edf519bfa353d50b3d2bdb37d90f656d98f77bd944bf444c46c,b
02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,028b2251f344fad4647812250aa124f02c90f897a888fd0d331fa2c4cbcb6f0419,b
02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,02e4aaf7c4f4b8ccb105ddf90ff991a76d43a2b732bac12dda043add4ef51846ed,b
02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,0317d6b11e81729192aab651174991a32e566786a7abb45b88898ed27e218a15e6,b
02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,035ee4232e84202c4c7a70f479beba74a424b7ee6235123400071844fa2efedd7e,b
02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,036665c77a6057bee48b447bb57a06284c895406f4faf773dbea7f0daa120774c1,b
02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,03c3d5f27a41b23029e5ebdc70278958bca8d0d677f1e4101b37ebba2f2a39e628,a
02368951159b28b9bb2923f4d1b265856e559586f79575298385d5b228cc5757f9,03d2ccf36081de198bcc8ff6aeb37d175bf3a242974512b576d34d075ab014a539,a
023f1125ae4b6dba7ec047f4d809d0e0aa7232029cd3766c434514dec747535c1a,029ccbe1f4835d0fd4258d215a03a3ba6860ff2c49ab58b9207aa27455c5d1815c,b
024273c08f06194232b539fae7b7bbaeb690c516d9ed56bbbd3da20c5ad62ed2c5,0217f595c689d9628574d1d5ffaecaecf85e3b4b21d98872eeada228a13b644700,b
024273c08f06194232b539fae7b7bbaeb690c516d9ed56bbbd3da20c5ad62ed2c5,026ba13a7a31fb7bdf7a5e592a2d82668c17d133dd9c5bd295ac1c199ccd3eca0d,a
02480c283dea91c64dd76777ade0517cf697a42ac7dd4892735b41d456f381a450,0246eaf6812013fb860306943f79a0e4fdc5971d5efaeb3cd58049545803bfb491,b
02480c283dea91c64dd76777ade0517cf697a42ac7dd4892735b41d456f381a450,02e7c2b4cb7d9ebf11e02bc9a6db4ed9d5b48b5a77f5ab9ffd9102adfca0add902,b
02480c283dea91c64dd76777ade0517cf697a42ac7dd4892735b41d456f381a450,02f9c7deb297e32fc3d3d55f336176055cd667a2fada0bd5663e7413e1aba55b86,b
02480c283dea91c64dd76777ade0517cf697a42ac7dd4892735b41d456f381a450,03cfcf239f16d4aaaf05a377bddf04378d5bcb0620317d508ae8d011b0be08d95e,b
02480c283dea91c64dd76777ade0517cf697a42ac7dd4892735b41d456f381a450,03e90fd715dd766a0ed532dc1ba45e5fb913b1dc29d5afd9b700548d98d53b598c,b
024844abb8efc3262539fffb66cbb46282324894212a13bb5b4c7cae96744e5a97,025cbd24f3ef1c4d22cf97f4f307212344f9e0b1e521e7bab7d50509c52a435222,b
024844abb8efc3262539fffb66cbb46282324894212a13bb5b4c7cae96744e5a97,0284d8dfe38b2f8cd978c3e8794250a9722b15a4c2d8c98ee24f34494b2bdcdfd6,b
024844abb8efc3262539fffb66cbb46282324894212a13bb5b4c7cae96744e5a97,036665c77a6057bee48b447bb57a06284c895406f4faf773dbea7f0daa120774c1,b
025a1cba5457f9e789aeb9604bfd602b5d18b48014d4454316b7b6d74b56e76b1f,0331354daa3a95c3f27a522805e440d16cb7244983ca2e837e26b1759e7b19e755,b
025a1cba5457f9e789aeb9604bfd602b5d18b48014d4454316b7b6d74b56e76b1f,0365fd3a5c8d66ce56bb181e6f652652348a7fc841cf53f738926ea3e726b197f9,a
025a1cba5457f9e789aeb9604bfd602b5d18b48014d4454316b7b6d74b56e76b1f,038b36a43c38f75cd15bb25394f1cd162f717df005585229182e62620db9d3f3ea,a
025a1cba5457f9e789aeb9604bfd602b5d18b48014d4454316b7b6d74b56e76b1f,03c3d5f27a41b23029e5ebdc70278958bca8d0d677f1e4101b37ebba2f2a39e628,a
025b59ab9bc5541542f99688bb42df49404dab8fb32454387c7b1be86560ffda3f,021b18cd8aad43cab620357b6b82e702a4a8d9121063190ee5e65484825cac4d87,a
025b59ab9bc5541542f99688bb42df49404dab8fb32454387c7b1be86560ffda3f,025ab7876e3d3c4e030acd14aa290b44ea3bb0e485889cdea172346c1da7683931,a
025b59ab9bc5541542f99688bb42df49404dab8fb32454387c7b1be86560ffda3f,027b54faa5c12889071004249f43a680e0b9350da87f2d748f87c52034e6bcc56b,a
025b59ab9bc5541542f99688bb42df49404dab8fb32454387c7b1be86560ffda3f,028b2251f344fad4647812250aa124f02c90f897a888fd0d331fa2c4cbcb6f0419,b
025b59ab9bc5541542f99688bb42df49404dab8fb32454387c7b1be86560ffda3f,0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,0205fcfa041fdab19d46f5a1dd071ff67c096e86c2db4c5539d623016aaccc315c,a
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,0232f15308269dbeeb8c34e1f5d4d1c297497c7eefe85f8afa7c3be7c04843d06d,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,02718cdbaa04542acd05bea2bf66b9d9f0cd92e9068fa56c3dbf8445e35ef58024,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,027e8a9c0afcf99078d71b97fd53d53968ac376f9e1320337e352269c8bcc42b61,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,02a09bcef1a09ff7355dcb366e42878ed4040625985ead5dded16fd6710279e560,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,02b974116054be17576e6e8ed4110422e5a9d8775156fd829aa2eeb8aded87b290,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,02da0713ab1b12eeb01f212944a435077f39f1b767ee5c24b01cdb4b0b9377b66b,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,02e5067afb7be9470214acc10d7b3ebc39e84cd7de57d86cc3598514fa6d821229,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,02e60dead7b8189d951d343d858a062777b05489ca256e4bd14b5fb5736b041ca6,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,0306a16b9955de84dd0db5c307eae184411e26063eaf8fd44ec5f068b8c73490b4,a
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,03186a35a07a94b3168b6c27167c4bf66870c69a3c5da8a03d69db88a5726410db,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,03487fa0212243e20cb6504d5b93a144d0bc4d83d3d8a083691037a8892f9e5522,a
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,0352e509553ddd100db18d79128eac9de8650ace3061462f0f178ad0540714bde8,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,037172d2110c4148d6ed0c2790ec8be948458022425dced6794fede834be92af36,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,0381ace79abf177cb3094b7a63c1f09cad9f72775112340bb0dd18fce2929f7940,a
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,03dbd26bedb44490bfbf19c876f41c4561e3c650517a6c6ba77cb5e581b0b886b8,b
026726a4b043d413b45b334876d17b8a98848129604429ec65532ba286a42efeac,03f9f50529564517dad007ce0f711ec0bf0a83d9cb4dd00d78a6e5cc3238d5d448,b
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,02480676e5bda7b6c902e316c5c57b14cb7a855c287dc927f8c42abba503d64bff,b
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,027b54faa5c12889071004249f43a680e0b9350da87f2d748f87c52034e6bcc56b,a
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,02e5067afb7be9470214acc10d7b3ebc39e84cd7de57d86cc3598514fa6d821229,b
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,03024ff9b2cb3967a17fbc4d69a4ec9c1be5448d77bb58d7eb379faebe410c8db3,b
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,03181fb04744983ee4599d486644c9f3fa0c1e03ccf400042c4784187c8186fcf6,b
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,03634bda49c9c42afd876d8288802942c49e58fbec3844ff54b46143bfcb6cdfaf,b
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,036a33e92cda2679ac91ac0467acb1ba33396c0df1119521653e0f269c275dd6bf,b
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,03cb5f69a294d7bef871db44f01bb582d7c934bea2e5dd58669cf42a6123124a84,b
0269b91661812bae52280a68eec2b89d38bf26b33966441ad70aa365e120a125ff,03f259a1908e98d3b618c79581e0ee04295a55e2d61e609db40f4e6f38c526a46a,b
0271edb6a351758e5073d133e7ce7c8fcac73b47731a8d8fbcd1c1a1842641b468,020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,a
0271edb6a351758e5073d133e7ce7c8fcac73b47731a8d8fbcd1c1a1842641b468,0232dfb488b67c20883a1dbf32aa0b65f326cbc0cd6cef424db7acfb7f514aff0d,b
0271edb6a351758e5073d133e7ce7c8fcac73b47731a8d8fbcd1c1a1842641b468,023f5e3582716bed96f6f26cfcd8037e07474d7b4743afdc8b07e692df63464d7e,b
0271edb6a351758e5073d133e7ce7c8fcac73b47731a8d8fbcd1c1a1842641b468,02aded61d1e1dcf34bef2afcd3fc9bb7dd644c66f0647ac392015f722157fef7ee,b
0271edb6a351758e5073d133e7ce7c8fcac73b47731a8d8fbcd1c1a1842641b468,02d8567929aca78a95f773b0b7a955fad346a50c6f8fe614c52e2ec3a3d4e22174,a
0271edb6a351758e5073d133e7ce7c8fcac73b47731a8d8fbcd1c1a1842641b468,02e356a8f310ffa8a7a3851ae735364696d0ed4cd0abdd599fa6bd2412f27ca06d,b
0271edb6a351758e5073d133e7ce7c8fcac73b47731a8d8fbcd1c1a1842641b468,033bb906e0c7286101e65a74e4e43627ead4ff8df1f5f05fe97f1962528849837c,a
0271edb6a351758e5073d133e7ce7c8fcac73b47731a8d8fbcd1c1a1842641b468,03fa4bd0e9ad7ed57a2027b41a1f8b7ce5e2298181def73f0b33fc0d1215eb245f,b
0272d72c958cabb909caac265519286bdf2d036d1f019a016cb202e8ef50f6d7a2,03d2ccf36081de198bcc8ff6aeb37d175bf3a242974512b576d34d075ab014a539,b
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,026338d9158fab003268da05eff2f814d35e6c9a1b291535ac2cf5bb8a34c7f341,b
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,0285320fd498305570792665e689d6e8ca2584aa6eefec8a3b006d855b581c9819,b
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,029350deff24a4eb582f163db998e478afc0509465bf81b8466406dc698b4f838f,b
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,02d362505e2d7201a9ba342beda0ace7bde0ef24d60ae9b5aa43e21f13df9f1968,b
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,02d6a799a64b6686feed233971706a75bcf842ddefdb2c0c0043959a1ec5255904,b
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,02de4ba1b08b2895bde816f012d4b4a5fdd797dfdf6443c28db183ca4a83043835,b
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,03345d99a94e2fc8a69698f8bbec6bea5a4e8dbaf8b313085bb9710f6014765e45,b
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,03c5b05c93a3d143832541be02e655922196e01b3e7492d9bc1c27e3a9aef841c9,a
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,03e5df5eb4e8164c16d4dcc4d3a5bf9d4382036f758081b89c6825076d766426c0,b
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,03e72a51954b76a4db2632d270802ed8fba41cbfbcf2fc7d236892ed07c2a5e992,b
027cf99e95e346897a6f88212d5240fa790e3b4c97581bcffa354de10128998ce7,03ed88bb37c8c53c509d9a355e5a103614ebd30c98b7895ea4ccaddee262db190d,b
0289b175772f8f2d17dda83a08cba18bf1f0484019cf5abde7fa69acb9a52652f7,021e69b1a4350fa21263f184ed821b7850ba941dfc108a26779111d171c24ebe53,b
0289b175772f8f2d17dda83a08cba18bf1f0484019cf5abde7fa69acb9a52652f7,03634bda49c9c42afd876d8288802942c49e58fbec3844ff54b46143bfcb6cdfaf,b
029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,02e4cb39ddc085da7bf4b4c5c856f0410c813f2cfacbd36ac5c31f08122e9bb16b,a
029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,032060a40a94dc7b848d02314e4ccebe20f451dc87f28c1ed685caa58bfcc3989a,b
029aee02904d4e419770b93c1b07aae2814a79032e23cafb4024cbea6fb71be106,0352e509553ddd100db18d79128eac9de8650ace3061462f0f178ad0540714bde8,b
02a09bcef1a09ff7355dcb366e42878ed4040625985ead5dded16fd6710279e560,020d41c5a32f06d7addc7378f2d4a6596358d8716a3eb5d5bbdd894a82a1fdd00c,a
02a09bcef1a09ff7355dcb366e42878ed4040625985ead5dded16fd6710279e560,0299a2afe5137f52575e10260c0deb691d6dd6aa3cdbdc59b2c0e58d0ed3407f47,b
02a09bcef1a09ff7355dcb366e42878ed4040625985ead5dded16fd6710279e560,02a8ab39c3bd76446a2935712cec861d22ef80387dc9446e23eb23f72a9c49d637,b
02a09bcef1a09ff7355dcb366e42878ed4040625985ead5dded16fd6710279e560,036948d13fe9c468169c6a14c5388a74198b485a8917bbb30dcd6a907e0cf68dd7,a
02a09bcef1a09ff7355dcb366e42878ed4040625985ead5dded16fd6710279e560,03fa4bd0e9ad7ed57a2027b41a1f8b7ce5e2298181def73f0b33fc0d1215eb245f,a
02a225ef7077353b74179d8a74f1632d3ed45bbafbeb1ccb5470d02a6de79016de,02fcc4b0a87749b022f05568d5ef893b7893bcbaa99276bbbb55d9e9abc1bdced0,a
02a225ef7077353b74179d8a74f1632d3ed45bbafbeb1ccb5470d02a6de79016de,0327e003e3c742db9a77f436e672bd42bd4a302ec0f92f0486c4fe09143bcfb0b9,a
02a225ef7077353b74179d8a74f1632d3ed45bbafbeb1ccb5470d02a6de79016de,03975535656e13c2b0b534f601d5f1f6d9ea4b13745604e8619269fd00ce927ae3,b
02a94aadd09055ca615bd76aacb6bba748ed8a0d2e5924aea643e3dc3912085314,0204e5a5ff14b090c1210cb99e7e616f840e0ef1b08fc9a268d13b7a2e5e997845,b
02a94aadd09055ca615bd76aacb6bba748ed8a0d2e5924aea643e3dc3912085314,024b82d69859d63f9fce375041a34e61f4bfd445494b41d873ae7505322323d384,b
02a94aadd09055ca615bd76aacb6bba748ed8a0d2e5924aea643e3dc3912085314,025121975efae0bda4e0be1d83f3a892115b6cf5e14bee76178a8d70d22c7ef003,b
02a94aadd09055ca615bd76aacb6bba748ed8a0d2e5924aea643e3dc3912085314,02ceb91a6a27520ae8d8f4d933c12e58108fe612bd810607786fcb040c460275e1,a
02a94aadd09055ca615bd76aacb6bba748ed8a0d2e5924aea643e3dc3912085314,02d59986ca2d61b1df9bd467d6d499f4c8a27099971d9b9d9feb337892bae7dbaa,b
02a94aadd09055ca615bd76aacb6bba748ed8a0d2e5924aea643e3dc3912085314,03238a2390825bff5d987c3f6cd7a648969a524143d984e8b446f9695942bfbe21,b
02a94aadd09055ca615bd76aacb6bba748ed8a0d2e5924aea643e3dc3912085314,0330f0afe893e809d8790b26b40d9353f586ef0894d4ae704d06be24538c030457,b
02a94aadd09055ca615bd76aacb6bba748ed8a0d2e5924aea643e3dc3912085314,0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,a
02a94aadd09055ca615bd76aacb6bba748ed8a0d2e5924aea643e3dc3912085314,03717f60ecc2736fd81f36f8ce4a27cb805c3767adb786eca370afe41a011a8360,b
02a94aadd09055ca615bd76aacb6bba748ed8a0d2e5924aea643e3dc3912085314,03f9ceb115a119594b4688ceed35feb80f33a3dd0f5cf688a7493c1a7217633931,a
02abbaa2bce7a353ec0624cfb91d19a3a6024d9bebdd96e79e6f289ea6915790e4,027b54faa5c12889071004249f43a680e0b9350da87f2d748f87c52034e6bcc56b,a
02abbaa2bce7a353ec0624cfb91d19a3a6024d9bebdd96e79e6f289ea6915790e4,0300b677a2b878627d471f07efabc41d8286ddacde480f55a4b346cb2fef3aac21,b
02abbaa2bce7a353ec0624cfb91d19a3a6024d9bebdd96e79e6f289ea6915790e4,0332052748755d74b3395b91eaea78b53bd64b55eb031ccb6a7ae23ac445bb6af7,a
02aeadde2cd5b3776c7f53b783c6b7ccc5feeaf9c5355e8a382a0091e825d8d215,03cfcf239f16d4aaaf05a377bddf04378d5bcb0620317d508ae8d011b0be08d95e,b
02ba67b33fa997a807e73dd9530695767e36ae9bb96988020eeb1593679c06a8f0,0245e5d03cf4387a7e430608e1a6717448876349720b5c9bdebf45b19f71a0404d,b
02ba67b33fa997a807e73dd9530695767e36ae9bb96988020eeb1593679c06a8f0,0329bb4881c6061aed5cfe2f6b9dc0d0e7aea93c6ad0846f37cea51f38a1fb9cca,b
02ba67b33fa997a807e73dd9530695767e36ae9bb96988020eeb1593679c06a8f0,03e53bc4a3a50c2ec4936b95e4a118044ed216853fb03a4c1d479ddddaac98734a,b
02be74034df42a6cefa7d204ac726393f07a2b2cac9cee07400056c3512b6c2271,0283183481c1421d43d591b0e330221e741ba41f0f846a5b482a37cff46b6998ec,b
02be74034df42a6cefa7d204ac726393f07a2b2cac9cee07400056c3512b6c2271,0289b6e5af41f2e22df3372ae6a2d01f856e62fff546cc109cffc7f9187ce12202,b
02be74034df42a6cefa7d204ac726393f07a2b2cac9cee07400056c3512b6c2271,02f9c7deb297e32fc3d3d55f336176055cd667a2fada0bd5663e7413e1aba55b86,b
02be74034df42a6cefa7d204ac726393f07a2b2cac9cee07400056c3512b6c2271,03df2f340c235fd0d841463afdf3b49d707781a1ff6f57b70e0bc916a8bcd99497,a
02c921ef88d90e8760b31227ccc82dd8d4bb8082d636935abcde0cde4827f1ebb9,02f2398362d589f8480a89494ab0e793b153e823b6f4850fc621a090282caf7a54,b
02c921ef88d90e8760b31227ccc82dd8d4bb8082d636935abcde0cde4827f1ebb9,039a9f207d13edb6357f99aea0db5226a6594ce5ff09f5d33c99f1a261804f9dda,a
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,02247d9db0dfafea745ef8c9e161eb322f73ac3f8858d8730b6fd97254747ce76b,a
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,023e8b9d0c52dc22d07f70a69624e2457df5760ca0b4d87a5df460b08863f46448,a
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,024d2387409269f3b79e2708bb39b895c9f4b6a8322153af54eba487d4993bf60f,a
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,028303182c9885da93b3b25c9621d22cf34475e63c123942e402ab530c0556e675,a
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,028a8e53d70bc0eb7b5660943582f10b7fd6c727a78ad819ba8d45d6a638432c49,a
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,028b2c9ed9427b31db21ed75eac119b040cf3e9bdbfaa378cde8561cf1274b4228,a
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,02a0bc43557fae6af7be8e3a29fdebda819e439bea9c0f8eb8ed6a0201f3471ca9,b
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,02c91d6aa51aa940608b497b6beebcb1aec05be3c47704b682b3889424679ca490,a
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,02e7c42ae2952d7a71398e23535b53ffc60deb269acbc7c10307e6b797b91b1e79,b
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,0303a518845db99994783f606e6629e705cfaf072e5ce9a4d8bf9e249de4fbd019,a
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,031ce29116eab7edd66148f5169f1fb658fad62bdc5091221ab895fe5d36db00b2,a
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,032679fec1213e5b0a23e066c019d7b991b95c6e4d28806b9ebd1362f9e32775cf,b
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,0335f1fcbb62b9490d0b4007fa158669e42f08599149b2cc54ed1d36888737e6d7,b
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,0390b5d4492dc2f5318e5233ab2cebf6d48914881a33ef6a9c6bcdbb433ad986d0,b
02c960a2f65ee043600bd6e98898d4d6ba92d463bb04b5758b9b704d2e7750992d,039edc94987c8f3adc28dab455efc00dea876089a120f573bd0b03c40d9d3fb1e1,a
